onset	duration	sample	value	event_code
0	n/a	0	9999	9999
2.37	n/a	1185	video_start	82
64.816	n/a	32408	9999	9999
65.984	n/a	32992	video_start	81
183.378	n/a	91689	video_stop	101
183.882	n/a	91941	break cnt	break cnt
203.222	n/a	101611	contrastChangeB2_start	95
208.99	n/a	104495	contrastTrial_start	5
211.788	n/a	105894	right_target	9
212.958	n/a	106479	dot_no3_ON	13
214.188	n/a	107094	contrastTrial_start	5
216.988	n/a	108494	stim_ON	8
218.618	n/a	109309	dot_no2_ON	12
219.388	n/a	109694	contrastTrial_start	5
225.388	n/a	112694	right_target	9
226.628	n/a	113314	dot_no3_ON	13
227.788	n/a	113894	contrastTrial_start	5
233.788	n/a	116894	stim_ON	8
235.028	n/a	117514	dot_no2_ON	12
236.188	n/a	118094	contrastTrial_start	5
242.188	n/a	121094	right_target	9
243.718	n/a	121859	dot_no3_ON	13
244.588	n/a	122294	contrastTrial_start	5
250.588	n/a	125294	stim_ON	8
251.848	n/a	125924	dot_no2_ON	12
252.988	n/a	126494	contrastTrial_start	5
257.388	n/a	128694	stim_ON	8
258.918	n/a	129459	dot_no2_ON	12
259.788	n/a	129894	contrastTrial_start	5
262.588	n/a	131294	right_target	9
264.338	n/a	132169	dot_no2_ON	12
264.988	n/a	132494	contrastTrial_start	5
270.988	n/a	135494	right_target	9
272.388	n/a	136194	dot_no3_ON	13
273.39	n/a	136695	contrastTrial_start	5
277.79	n/a	138895	right_target	9
279.72	n/a	139860	dot_no3_ON	13
280.19	n/a	140095	contrastTrial_start	5
284.59	n/a	142295	right_target	9
286.09	n/a	143045	dot_no3_ON	13
286.99	n/a	143495	contrastTrial_start	5
289.79	n/a	144895	right_target	9
291.45	n/a	145725	dot_no3_ON	13
292.19	n/a	146095	contrastTrial_start	5
296.59	n/a	148295	stim_ON	8
297.93	n/a	148965	dot_no2_ON	12
298.99	n/a	149495	contrastTrial_start	5
303.39	n/a	151695	right_target	9
304.8	n/a	152400	dot_no3_ON	13
305.79	n/a	152895	contrastTrial_start	5
311.79	n/a	155895	right_target	9
312.97	n/a	156485	dot_no3_ON	13
314.19	n/a	157095	contrastTrial_start	5
318.59	n/a	159295	right_target	9
319.99	n/a	159995	dot_no3_ON	13
320.99	n/a	160495	contrastTrial_start	5
323.79	n/a	161895	right_target	9
325.43	n/a	162715	dot_no3_ON	13
326.19	n/a	163095	contrastTrial_start	5
328.99	n/a	164495	stim_ON	8
330.67	n/a	165335	dot_no2_ON	12
331.39	n/a	165695	contrastTrial_start	5
334.19	n/a	167095	stim_ON	8
335.66	n/a	167830	dot_no2_ON	12
336.59	n/a	168295	contrastTrial_start	5
340.99	n/a	170495	stim_ON	8
342.39	n/a	171195	dot_no2_ON	12
343.392	n/a	171696	contrastTrial_start	5
346.192	n/a	173096	stim_ON	8
347.702	n/a	173851	dot_no2_ON	12
348.592	n/a	174296	contrastTrial_start	5
353.002	n/a	176501	stim_ON	8
354.372	n/a	177186	dot_no2_ON	12
355.402	n/a	177701	contrastTrial_start	5
361.402	n/a	180701	stim_ON	8
362.772	n/a	181386	dot_no2_ON	12
363.802	n/a	181901	contrastTrial_start	5
369.802	n/a	184901	stim_ON	8
370.922	n/a	185461	dot_no2_ON	12
372.202	n/a	186101	contrastTrial_start	5
373.682	n/a	186841	dot_no2_ON	12
378.56	n/a	189280	break cnt	break cnt
379.514	n/a	189757	9999	9999
