onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.03	n/a	515	video_start	83
171.576	n/a	85788	video_stop	103
172.112	n/a	86056	break cnt	break cnt
202.352	n/a	101176	9999	9999
