onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
55.172	n/a	27586	seqLearning_start	91	n/a	n/a	8
61.44	n/a	30720	learningBlock_1	31	n/a	n/a	8
61.46	n/a	30730	dot_no1_ON	11	n/a	n/a	8
62.05	n/a	31025	dot_no1_OFF	21	n/a	n/a	8
63.37	n/a	31685	dot_no6_ON	16	n/a	n/a	8
63.95	n/a	31975	dot_no6_OFF	26	n/a	n/a	8
65.27	n/a	32635	dot_no4_ON	14	n/a	n/a	8
65.85	n/a	32925	dot_no4_OFF	24	n/a	n/a	8
67.17	n/a	33585	dot_no2_ON	12	n/a	n/a	8
67.76	n/a	33880	dot_no2_OFF	22	n/a	n/a	8
69.08	n/a	34540	dot_no7_ON	17	n/a	n/a	8
69.67	n/a	34835	dot_no7_OFF	27	n/a	n/a	8
70.99	n/a	35495	dot_no3_ON	13	n/a	n/a	8
71.57	n/a	35785	dot_no3_OFF	23	n/a	n/a	8
72.89	n/a	36445	dot_no8_ON	18	n/a	n/a	8
73.47	n/a	36735	dot_no8_OFF	28	n/a	n/a	8
74.788	n/a	37394	dot_no5_ON	15	n/a	n/a	8
75.368	n/a	37684	dot_no5_OFF	25	n/a	n/a	8
76.688	n/a	38344	dot_no2_ON	12	n/a	n/a	8
77.268	n/a	38634	dot_no2_OFF	22	n/a	n/a	8
78.588	n/a	39294	dot_no7_ON	17	n/a	n/a	8
79.168	n/a	39584	dot_no7_OFF	27	1-6-2-5-8-7-3-7-4-3	1-6-4-2-7-3-8-5-2-7	8
128.03	n/a	64015	learningBlock_2	32	n/a	n/a	8
128.038	n/a	64019	dot_no1_ON	11	n/a	n/a	8
128.618	n/a	64309	dot_no1_OFF	21	n/a	n/a	8
129.938	n/a	64969	dot_no6_ON	16	n/a	n/a	8
130.518	n/a	65259	dot_no6_OFF	26	n/a	n/a	8
131.838	n/a	65919	dot_no4_ON	14	n/a	n/a	8
132.418	n/a	66209	dot_no4_OFF	24	n/a	n/a	8
133.738	n/a	66869	dot_no2_ON	12	n/a	n/a	8
134.318	n/a	67159	dot_no2_OFF	22	n/a	n/a	8
135.638	n/a	67819	dot_no7_ON	17	n/a	n/a	8
136.218	n/a	68109	dot_no7_OFF	27	n/a	n/a	8
137.538	n/a	68769	dot_no3_ON	13	n/a	n/a	8
