onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.342	n/a	671	video_start	83
171.886	n/a	85943	video_stop	103
172.394	n/a	86197	break cnt	break cnt
261.822	n/a	130911	9999	9999
