onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
249.136	n/a	124568	seqLearning_start	91	n/a	n/a	8
255.376	n/a	127688	learningBlock_1	31	n/a	n/a	8
255.406	n/a	127703	dot_no1_ON	11	n/a	n/a	8
255.996	n/a	127998	dot_no1_OFF	21	n/a	n/a	8
257.316	n/a	128658	dot_no6_ON	16	n/a	n/a	8
257.896	n/a	128948	dot_no6_OFF	26	n/a	n/a	8
259.216	n/a	129608	dot_no4_ON	14	n/a	n/a	8
259.796	n/a	129898	dot_no4_OFF	24	n/a	n/a	8
261.116	n/a	130558	dot_no2_ON	12	n/a	n/a	8
261.696	n/a	130848	dot_no2_OFF	22	n/a	n/a	8
263.026	n/a	131513	dot_no7_ON	17	n/a	n/a	8
263.606	n/a	131803	dot_no7_OFF	27	n/a	n/a	8
264.926	n/a	132463	dot_no3_ON	13	n/a	n/a	8
265.506	n/a	132753	dot_no3_OFF	23	n/a	n/a	8
266.826	n/a	133413	dot_no8_ON	18	n/a	n/a	8
267.406	n/a	133703	dot_no8_OFF	28	n/a	n/a	8
268.726	n/a	134363	dot_no5_ON	15	n/a	n/a	8
269.306	n/a	134653	dot_no5_OFF	25	n/a	n/a	8
270.626	n/a	135313	dot_no2_ON	12	n/a	n/a	8
271.206	n/a	135603	dot_no2_OFF	22	n/a	n/a	8
272.526	n/a	136263	dot_no7_ON	17	n/a	n/a	8
273.106	n/a	136553	dot_no7_OFF	27	1-6-2-5-8-3-7-4-8-3	1-6-4-2-7-3-8-5-2-7	8
346.108	n/a	173054	learningBlock_2	32	n/a	n/a	8
346.116	n/a	173058	dot_no1_ON	11	n/a	n/a	8
346.698	n/a	173349	dot_no1_OFF	21	n/a	n/a	8
348.018	n/a	174009	dot_no6_ON	16	n/a	n/a	8
348.598	n/a	174299	dot_no6_OFF	26	n/a	n/a	8
349.918	n/a	174959	dot_no4_ON	14	n/a	n/a	8
350.498	n/a	175249	dot_no4_OFF	24	n/a	n/a	8
351.818	n/a	175909	dot_no2_ON	12	n/a	n/a	8
352.398	n/a	176199	dot_no2_OFF	22	n/a	n/a	8
353.718	n/a	176859	dot_no7_ON	17	n/a	n/a	8
354.298	n/a	177149	dot_no7_OFF	27	n/a	n/a	8
355.618	n/a	177809	dot_no3_ON	13	n/a	n/a	8
356.198	n/a	178099	dot_no3_OFF	23	n/a	n/a	8
357.518	n/a	178759	dot_no8_ON	18	n/a	n/a	8
358.098	n/a	179049	dot_no8_OFF	28	n/a	n/a	8
359.418	n/a	179709	dot_no5_ON	15	n/a	n/a	8
359.998	n/a	179999	dot_no5_OFF	25	n/a	n/a	8
361.318	n/a	180659	dot_no2_ON	12	n/a	n/a	8
361.898	n/a	180949	dot_no2_OFF	22	n/a	n/a	8
363.218	n/a	181609	dot_no7_ON	17	n/a	n/a	8
363.798	n/a	181899	dot_no7_OFF	27	1-6-4-7-2-5-8-3-3-8	1-6-4-2-7-3-8-5-2-7	8
419.722	n/a	209861	learningBlock_3	33	n/a	n/a	8
419.728	n/a	209864	dot_no1_ON	11	n/a	n/a	8
420.308	n/a	210154	dot_no1_OFF	21	n/a	n/a	8
421.628	n/a	210814	dot_no6_ON	16	n/a	n/a	8
422.208	n/a	211104	dot_no6_OFF	26	n/a	n/a	8
423.528	n/a	211764	dot_no4_ON	14	n/a	n/a	8
