onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.008	n/a	504	video_start	82
164.004	n/a	82002	video_stop	102
164.542	n/a	82271	break cnt	break cnt
191.522	n/a	95761	9999	9999
