onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
29.928	n/a	14964	seqLearning_start	91	n/a	n/a	8
36.192	n/a	18096	learningBlock_1	31	n/a	n/a	8
36.212	n/a	18106	dot_no1_ON	11	n/a	n/a	8
36.802	n/a	18401	dot_no1_OFF	21	n/a	n/a	8
38.12	n/a	19060	dot_no6_ON	16	n/a	n/a	8
38.7	n/a	19350	dot_no6_OFF	26	n/a	n/a	8
40.02	n/a	20010	dot_no4_ON	14	n/a	n/a	8
40.61	n/a	20305	dot_no4_OFF	24	n/a	n/a	8
41.93	n/a	20965	dot_no2_ON	12	n/a	n/a	8
42.51	n/a	21255	dot_no2_OFF	22	n/a	n/a	8
43.83	n/a	21915	dot_no7_ON	17	n/a	n/a	8
44.41	n/a	22205	dot_no7_OFF	27	n/a	n/a	8
45.732	n/a	22866	dot_no3_ON	13	n/a	n/a	8
46.31	n/a	23155	dot_no3_OFF	23	n/a	n/a	8
47.63	n/a	23815	dot_no8_ON	18	n/a	n/a	8
48.21	n/a	24105	dot_no8_OFF	28	n/a	n/a	8
49.53	n/a	24765	dot_no5_ON	15	n/a	n/a	8
50.11	n/a	25055	dot_no5_OFF	25	n/a	n/a	8
51.43	n/a	25715	dot_no2_ON	12	n/a	n/a	8
52.01	n/a	26005	dot_no2_OFF	22	n/a	n/a	8
53.33	n/a	26665	dot_no7_ON	17	n/a	n/a	8
53.91	n/a	26955	dot_no7_OFF	27	1-6-4-2-7-3-8-5-2-7	1-6-4-2-7-3-8-5-2-7	8
103.082	n/a	51541	learningBlock_2	32	n/a	n/a	8
103.09	n/a	51545	dot_no1_ON	11	n/a	n/a	8
103.68	n/a	51840	dot_no1_OFF	21	n/a	n/a	8
105	n/a	52500	dot_no6_ON	16	n/a	n/a	8
105.58	n/a	52790	dot_no6_OFF	26	n/a	n/a	8
106.9	n/a	53450	dot_no4_ON	14	n/a	n/a	8
107.48	n/a	53740	dot_no4_OFF	24	n/a	n/a	8
108.8	n/a	54400	dot_no2_ON	12	n/a	n/a	8
109.38	n/a	54690	dot_no2_OFF	22	n/a	n/a	8
110.7	n/a	55350	dot_no7_ON	17	n/a	n/a	8
111.28	n/a	55640	dot_no7_OFF	27	n/a	n/a	8
112.6	n/a	56300	dot_no3_ON	13	n/a	n/a	8
113.18	n/a	56590	dot_no3_OFF	23	n/a	n/a	8
114.5	n/a	57250	dot_no8_ON	18	n/a	n/a	8
115.08	n/a	57540	dot_no8_OFF	28	n/a	n/a	8
116.4	n/a	58200	dot_no5_ON	15	n/a	n/a	8
116.99	n/a	58495	dot_no5_OFF	25	n/a	n/a	8
118.31	n/a	59155	dot_no2_ON	12	n/a	n/a	8
118.89	n/a	59445	dot_no2_OFF	22	n/a	n/a	8
120.21	n/a	60105	dot_no7_ON	17	n/a	n/a	8
