onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.422	n/a	1711	video_start	83
173.964	n/a	86982	video_stop	103
174.476	n/a	87238	break cnt	break cnt
175.39	n/a	87695	9999	9999
